,symbol,date,Sales Change,Net Profit Margin Change,EPS Change,prev_qtr_sales_change,prev_qtr_npm_change,prev_qtr_eps_change,Price Change
7788,RELINFRA,2015-03-31,3.3923761024392043,-12.899537706419641,-9.947368421052634,2.6021964500855073,8.04579030821844,10.887880751782241,0.0
7789,RELINFRA,2015-06-30,2.3060846247880438,0.2969532196083244,2.6186579378068617,-7.40408947009633,-20.831158802448382,-26.70952659263589,0.0
7790,RELINFRA,2015-09-30,4.223650823247104,3.8917128088014707,8.271787296898088,-0.8911570394468042,17.927778548356827,16.90590111642744,1.0
7791,RELINFRA,2015-12-31,44.007367885248485,-48.86454187813321,13.998703823720026,52.940970574737676,-49.30747840964994,19.986357435197817,0.0
7792,RELINFRA,2016-03-31,59.512889789887325,-20.023422887158183,46.63939216832262,13.649552067254756,68.98513864312103,42.63786242183058,0.0
7793,RELINFRA,2016-06-30,173.61411975115442,-62.50596378757061,33.094098883572585,58.83072888697956,-62.88464065461432,-33.47947389398166,1.0
7794,RELINFRA,2016-09-30,171.18572217512036,-54.198092795556555,47.88540245566166,-1.7707741960023047,44.05803470439501,29.898142600359485,0.0
7795,RELINFRA,2016-12-31,47.88748153215122,-33.6026452721811,-18.988061398521886,-16.595701351950197,-26.512899931041407,-34.27121771217712,1.0
7796,RELINFRA,2017-03-31,13.28536140049404,-103.91048306942996,-93.78238341968913,-12.941714568692623,-109.95240738668066,-89.05263157894736,0.0
7797,RELINFRA,2017-06-30,6.491289115162307,-18.183299029983484,-23.84661473936489,49.305160535962585,876.5424892630421,714.7435897435898,0.0
7798,RELINFRA,2017-09-30,3.109614521382096,6.353266921290704,-4.612546125461255,-4.890083578282875,87.26057681900187,62.70653029110935,1.0
7799,RELINFRA,2017-12-31,0.7797870931910057,2.0525886865180953,-19.578947368421044,-18.48027461431043,-29.484546980088084,-44.58413926499033,0.0
7800,RELINFRA,2018-03-31,2.045608962204525,759.5710662074927,290.38461538461536,-11.848238537870412,-35.6770853551951,-46.85863874345551,0.0
7801,RELINFRA,2018-06-30,0.7574695279242477,-1.1018569831029694,-18.725413060582223,47.420455579190225,16.437203049888925,69.6223316912972,0.0
7802,RELINFRA,2018-09-30,-20.013435850074828,-34.258744833084855,-49.03288201160542,-24.49675972607344,24.479034568509462,2.032913843175209,0.0
7803,RELINFRA,2018-12-31,-29.778332855602418,63.18260372040331,7.9406631762652555,-28.432342574350393,75.03309295049704,17.362428842504745,0.0
7804,RELINFRA,2019-03-31,-22.334954641438003,-2533.1706205958194,-2161.0837438423646,-2.504300584101931,-1059.1011699567766,-1114.7130153597413,0.0
7805,RELINFRA,2019-06-30,-28.226619611797325,57.419120033954876,10.0677637947725,36.23715001308362,107.53315114368758,109.05831739961758,0.0
7806,RELINFRA,2019-09-30,1.2462592226138578,16.546299687434278,1.1385199240986812,6.507741387888899,-7.841113172943978,-6.244503078276158,1.0
7807,RELINFRA,2019-12-31,-3.906971319720486,11.713561593422114,6.2247372675828725,-32.07499209958643,67.77512681786794,23.26454033771107,0.0
7808,RENUKA,2015-03-31,-9.435180204410974,105.37710137931795,103.78787878787878,32.1610801475783,103.62720776972844,105.26315789473684,0.0
7809,RENUKA,2015-06-30,33.91777509068924,-110.49174083762303,-133.33333333333334,-7.905678308386791,-5837.292846268646,-5000.0,0.0
7810,RENUKA,2015-09-30,-40.86807047700902,-204.56126267721072,-76.05633802816902,-37.878103837471784,-64.72894872870944,-2.0408163265306047,1.0
7811,RENUKA,2015-12-31,20.142868357013892,57.50135938991527,48.421052631578945,58.89742524916943,87.6027413909995,80.39999999999999,1.0
7812,RENUKA,2016-03-31,7.9769541458778805,4642.614081926885,4640.000000000001,18.778177066318197,504.7763975468599,583.6734693877552,1.0
7813,RENUKA,2016-06-30,5.069332473395679,101.34049648081849,101.22448979591836,-10.385609769514275,-98.37835827731453,-98.73417721518987,0.0
7814,RENUKA,2016-09-30,112.42732558139534,100.50618196800312,101.2,25.596955374132957,-37.797059039147655,0.0,0.0
7815,RENUKA,2016-12-31,34.864423391048675,32.003522898948944,8.163265306122446,0.8797223987097406,-1765.3495470180708,-1600.0,0.0
7816,RENUKA,2017-03-31,16.904120138621487,-134.02961016395443,-139.66244725738397,2.9601279007800008,-102.57495092898819,-108.88888888888889,0.0
7817,RENUKA,2017-06-30,-1.3381621754342887,-3020.3287345237354,-3366.666666666667,-24.36947110860154,-39.16488896123764,-4.255319148936175,1.0
7818,RENUKA,2017-09-30,-33.277943404525686,-7270.042777615002,-4300.0,-15.062527219560753,-52.7217611874465,-28.571428571428577,1.0
7819,RENUKA,2017-12-31,-14.790950050869627,-6235.678465837097,-5231.111111111111,28.830940521535307,-1371.5559711965366,-1803.9682539682537,0.0
7820,RENUKA,2018-03-31,-46.757952192734805,-813.378410280934,-174.468085106383,-35.666363429611096,70.79593170014023,89.24551896623592,0.0
